# Generated Energy for each nuclear reaction type given in erg/g/s
#               time[s]              Engen(Total)                     S_src               Engen(weak)                Engen(n,g)                Engen(p,g)                Engen(a,g)                Engen(n,p)                Engen(n,a)                Engen(p,a)               Engen(fiss)
  1.12172504968901E+000     4.17883296481945E+013     4.16722199921624E+013     1.66332599781240E+002     1.34008623439905E+012     2.88778047568032E+013     4.58814442029958E+004     1.23312316335888E+011     1.98960796562632E+001     1.30305633536946E+003     0.00000000000000E+000
  1.17854586336028E+000     3.85143434408802E+013     3.84061870841759E+013     1.45822387030102E+002     1.17419963760855E+012     2.71352001579600E+013     4.26523368147381E+004     1.10254410881235E+011     1.77780727284482E+001     1.33199828184908E+003     0.00000000000000E+000
  1.23536667703154E+000     3.55543515687542E+013     3.54534628531265E+013     1.28007693295102E+002     1.03016564054137E+012     2.55138602392994E+013     3.96409328650413E+004     9.85478625984259E+010     1.58773575596533E+001     1.35885708570597E+003     0.00000000000000E+000
  1.29218749070280E+000     3.28724196865428E+013     3.27781838470280E+013     1.12505948622506E+002     9.04878831798707E+011     2.40036306059253E+013     3.68330393205048E+004     8.80634618257775E+010     1.41739409676507E+001     1.38377431530143E+003     0.00000000000000E+000
  1.36232224286350E+000     3.01713896358871E+013     3.00838850265893E+013     9.60851486121462E+001     7.72221849001979E+011     2.22792840445700E+013     3.36281544369730E+004     7.66299588015488E+010     1.23156112385944E+001     1.41204744831866E+003     0.00000000000000E+000
  1.43245699502420E+000     2.74946802124819E+013     2.74139833310368E+013     8.21922475982620E+001     6.60043835731458E+011     2.06951412605861E+013     3.06898871373658E+004     6.66701437716091E+010     1.06967340658258E+001     1.43779052496851E+003     0.00000000000000E+000
  1.50259174718490E+000     2.51056457284602E+013     2.50311044711030E+013     7.04119495048964E+001     5.64975060962361E+011     1.92377416346898E+013     2.79967989840319E+004     5.79998232337179E+010     9.28790354123841E+000     1.46121241098936E+003     0.00000000000000E+000
  1.57272649934560E+000     2.29672198770974E+013     2.28982532494032E+013     6.04025962378061E+001     4.84243769239208E+011     1.78951912104660E+013     2.55291425352023E+004     5.04556627076169E+010     8.06285328312595E+000     1.48250426311569E+003     0.00000000000000E+000
  1.64286125150630E+000     2.10476656391853E+013     2.09837695264691E+013     5.18820383177396E+001     4.15561397829459E+011     1.66569535398247E+013     2.32687593839269E+004     4.38936676890807E+010     6.99829140585128E+000     1.50184110339636E+003     0.00000000000000E+000
  1.72842759105629E+000     1.91447771367794E+013     1.90859381057852E+013     4.31659494742492E+001     3.45351575448262E+011     1.52739625145507E+013     2.07675451010400E+004     3.70352394261182E+010     5.88713897225891E+000     1.52301733711235E+003     0.00000000000000E+000
  1.81399393060628E+000     1.72851941930284E+013     1.72314044726660E+013     3.59726328786341E+001     2.87454900862205E+011     1.40172885639786E+013     1.85223889215682E+004     3.12528323912128E+010     4.95202033999763E+000     1.54178661745761E+003     0.00000000000000E+000
  1.89956027015627E+000     1.56389635178576E+013     1.55897075992038E+013     3.00233963623342E+001     2.39612486888955E+011     1.28738122629101E+013     1.65082983665886E+004     2.63782151139664E+010     4.16539105596235E+000     1.55838726314664E+003     0.00000000000000E+000
  1.98512660970626E+000     1.41770434182118E+013     1.41318707496816E+013     2.50934975014119E+001     2.00003300700051E+011     1.18320143235497E+013     1.47026736874299E+004     2.22690085474192E+010     3.50388206278778E+000     1.57303405035867E+003     0.00000000000000E+000
  2.10032291238599E+000     1.26685889299803E+013     1.26276505302314E+013     1.97512537693100E+001     1.57129084184493E+011     1.05723635774023E+013     1.25653330336509E+004     1.77367675983951E+010     2.77655947180980E+000     1.59000491954641E+003     0.00000000000000E+000
  2.21551921506572E+000     1.11607415679406E+013     1.11241527579611E+013     1.55811952210408E+001     1.23708459526546E+011     9.45725526488464E+012     1.07245458855127E+004     1.41347947895465E+010     2.20083889395817E+000     1.60420225724112E+003     0.00000000000000E+000
  2.33071551774545E+000     9.85982262432096E+012     9.82705097011688E+012     1.23172886312865E+001     9.75887427229889E+010     8.46833120043456E+012     9.14133173505367E+003     1.12712185169538E+010     1.74513932066804E+000     1.61599143006396E+003     0.00000000000000E+000
  2.44591182042518E+000     8.73254084619761E+012     8.70313371877832E+012     9.75631653835454E+000     7.71265915415628E+010     7.58988700410508E+012     7.78157739142260E+003     8.99376044095211E+009     1.38441267459189E+000     1.62569039956293E+003     0.00000000000000E+000
  2.56110812310490E+000     7.75152114723773E+012     7.72509023610613E+012     7.74237962873241E+000     6.10621959363497E+010     6.80844667451292E+012     6.61547404804568E+003     7.18166201149609E+009     1.09882285841559E+000     1.63357567828270E+003     0.00000000000000E+000
  2.66213479977778E+000     6.94344189482398E+012     6.91950927194212E+012     6.33083149384713E+000     4.98216447358448E+010     6.19372473354900E+012     5.73151634065574E+003     5.89931465234881E+009     8.97718519693016E-001     1.63918931396860E+003     0.00000000000000E+000
  2.76316147645066E+000     6.27470452019891E+012     6.25285673979183E+012     5.18364984230289E+000     4.07012823239395E+010     5.63777367723404E+012     4.96092055056933E+003     4.84897768699918E+009     7.33785035158927E-001     1.64373614007301E+003     0.00000000000000E+000
  2.86418815312353E+000     5.67760504337443E+012     5.65764103602247E+012     4.24999978657784E+000     3.32913039698241E+010     5.13454295705096E+012     4.28996303281176E+003     3.98829362820697E+009     6.00114561803646E-001     1.64734198713128E+003     0.00000000000000E+000
  2.96521482979641E+000     5.14342338723730E+012     5.12516459169566E+012     3.48908693972281E+000     2.72631377725220E+010     4.67866070163218E+012     3.70645749975649E+003     3.28266598310939E+009     4.91082249777964E-001     1.65011829428955E+003     0.00000000000000E+000
