# time[s], T9[GK], density[g/cm^3], Ye 
# 
3.050558787387558186e+04 7.635471974928527417e-02 7.783874311513833055e-09 8.343346788662415747e-01
3.205262410617799469e+04 7.448928259398586438e-02 7.227190911213017624e-09 8.343346788662415747e-01
3.367811550918386638e+04 7.266942030022485732e-02 6.710320128095940250e-09 8.343346788662415747e-01
3.538604079630779597e+04 7.089401941960833675e-02 6.230414662447566916e-09 8.343346788662415747e-01
3.718058045428635523e+04 6.916199370661901824e-02 5.784830846372197624e-09 8.343346788662415747e-01
3.906612697575077618e+04 6.747228345401720673e-02 5.371114080550334896e-09 8.343346788662415747e-01
4.104729561072642537e+04 6.582385484447861312e-02 4.986985312522606760e-09 8.343346788662415747e-01
4.312893566337397351e+04 6.421569931807358245e-02 4.630328482013573429e-09 8.343346788662415747e-01
4.531614236162665475e+04 6.264683295519775375e-02 4.299178864134451283e-09 8.343346788662415747e-01
4.761426932877324725e+04 6.111629587457988178e-02 3.991712246251405601e-09 8.343346788662415747e-01
5.002894168751498364e+04 5.962315164599700512e-02 3.706234878897387016e-09 8.343346788662415747e-01
5.256606982857307594e+04 5.816648671733638809e-02 3.441174145369584066e-09 8.343346788662415747e-01
5.523186387754413590e+04 5.674540985565666718e-02 3.195069898614469351e-09 8.343346788662415747e-01
5.803284889541773009e+04 5.535905160190350560e-02 2.966566417677159173e-09 8.343346788662415747e-01
6.097588084996108228e+04 5.400656373894728579e-02 2.754404939405600424e-09 8.343346788662415747e-01
6.406816339706205326e+04 5.268711877261804399e-02 2.557416724268887560e-09 8.343346788662415747e-01
6.731726551311086223e+04 5.139990942541811797e-02 2.374516618090882887e-09 8.343346788662415747e-01
7.073114002157408686e+04 5.014414814260494124e-02 2.204697074232832111e-09 8.343346788662415747e-01
7.431814305911048723e+04 4.891906661034085141e-02 2.047022603294663514e-09 8.343346788662415747e-01
7.808705452887875435e+04 4.772391528561416990e-02 1.900624619759773415e-09 8.343346788662415747e-01
8.204709959109532065e+04 4.655796293764575405e-02 1.764696657195128074e-09 8.343346788662415747e-01
8.620797124344737676e+04 4.542049620049952441e-02 1.638489925648382599e-09 8.343346788662415747e-01
9.057985404663388908e+04 4.431081913662245075e-02 1.521309186768859132e-09 8.343346788662415747e-01
9.517344905310212926e+04 4.322825281104851480e-02 1.412508923929737252e-09 8.343346788662415747e-01
1.000000000000000000e+05 4.217213487600550426e-02 1.311489786253618027e-09 8.343346788662415747e-01
