# Generated Energy for each nuclear reaction type given in erg/g/s
#               time[s]              Engen(Total)                     S_src               Engen(weak)                Engen(n,g)                Engen(p,g)                Engen(a,g)                Engen(n,p)                Engen(n,a)                Engen(p,a)               Engen(fiss)
  5.00937387409367E+007     3.00006580914926E+003     2.97680700245320E+003     2.06233713157642E+003     1.03163319852067E-011     5.82614636330828E+002     1.81105289155798E+002     4.27846749228695E-017     1.14559158336234E-020     1.44603488232967E+000     0.00000000000000E+000
  5.10850884168987E+007     2.95644165663494E+003     2.93356015804841E+003     2.02638387376770E+003     1.02856242757919E-011     5.82342066779136E+002     1.77953075797025E+002     4.19148282451435E-017     1.12226965998016E-020     1.42082592883221E+000     0.00000000000000E+000
  5.20764380928607E+007     2.92071732898340E+003     2.89819604683055E+003     1.99692394907500E+003     1.02608643877993E-011     5.82118724497625E+002     1.75370167434156E+002     4.12069986120557E-017     1.10329162307498E-020     1.40016983493728E+000     0.00000000000000E+000
  5.30677877688227E+007     2.89144127953535E+003     2.86916100587335E+003     1.97278512780302E+003     1.02408464777324E-011     5.81935722576153E+002     1.73253788484100E+002     4.06302721238294E-017     1.08782864324991E-020     1.38324468112819E+000     0.00000000000000E+000
  5.41520734448596E+007     2.86649639413600E+003     2.84441601887184E+003     1.95134229009035E+003     1.02232681208550E-011     5.81773159390643E+002     1.71373780733541E+002     4.01203855505817E-017     1.07415773062827E-020     1.36820984076315E+000     0.00000000000000E+000
  5.52363591208965E+007     2.84539368171239E+003     2.82342774287128E+003     1.93409441603021E+003     1.02092678610412E-011     5.81642399072079E+002     1.69861567761385E+002     3.97118901905132E-017     1.06320527238968E-020     1.35611633733955E+000     0.00000000000000E+000
  5.63206447969334E+007     2.82840605867751E+003     2.80656995605233E+003     1.92022357785443E+003     1.01980987829429E-011     5.81537240744806E+002     1.68645437496424E+002     3.93844269817051E-017     1.05442541567641E-020     1.34639067336001E+000     0.00000000000000E+000
  5.74049304729703E+007     2.81473426040873E+003     2.79304570780609E+003     1.90907060639658E+003     1.01891763833747E-011     5.81452687114206E+002     1.67667597074641E+002     3.91218019160354E-017     1.04738397646868E-020     1.33857066636520E+000     0.00000000000000E+000
  5.87909851718815E+007     2.80243324908966E+003     2.78090519624200E+003     1.89793970650663E+003     1.01803233623686E-011     5.81368300617588E+002     1.66691691777190E+002     3.88602924126419E-017     1.04037244269762E-020     1.33076613517628E+000     0.00000000000000E+000
  6.01770398707926E+007     2.79176052147100E+003     2.77012826167573E+003     1.88952057497727E+003     1.01736614803741E-011     5.81304472584762E+002     1.65953541654808E+002     3.86628864835778E-017     1.03507963662821E-020     1.32486298505489E+000     0.00000000000000E+000
  6.15630945697038E+007     2.78370143651681E+003     2.76209593367287E+003     1.88314927792371E+003     1.01686396536716E-011     5.81256169598816E+002     1.65394936089821E+002     3.85137208620213E-017     1.03108023817118E-020     1.32039569271547E+000     0.00000000000000E+000
  6.29491492686150E+007     2.77761273621924E+003     2.75611414636680E+003     1.87832535361148E+003     1.01648487165758E-011     5.81219597558234E+002     1.64971996937199E+002     3.84009105093178E-017     1.02805558938940E-020     1.31701335485821E+000     0.00000000000000E+000
  6.43352039675262E+007     2.77300160155700E+003     2.75164216616269E+003     1.87467333619728E+003     1.01619851868814E-011     5.81191909980602E+002     1.64651805106743E+002     3.83155790495126E-017     1.02576769930500E-020     1.31445271018987E+000     0.00000000000000E+000
  6.59545494201077E+007     2.76927953530050E+003     2.74792093898678E+003     1.87151162000406E+003     1.01595105871386E-011     5.81167939324805E+002     1.64374600596661E+002     3.82417545440201E-017     1.02378833185898E-020     1.31223584478434E+000     0.00000000000000E+000
  6.75738948726892E+007     2.76633014933846E+003     2.74495921773059E+003     1.86922542941822E+003     1.01577238318576E-011     5.81150606205518E+002     1.64174158082476E+002     3.81884024239172E-017     1.02235786653989E-020     1.31063286212854E+000     0.00000000000000E+000
  6.91932403252708E+007     2.76419223737586E+003     2.74296029871661E+003     1.86757425317583E+003     1.01564347172295E-011     5.81138087258258E+002     1.64029390660115E+002     3.81498846899303E-017     1.02132513840194E-020     1.30947512556059E+000     0.00000000000000E+000
  7.08125857778523E+007     2.76264156187588E+003     2.74134723462215E+003     1.86638327797039E+003     1.01555055930837E-011     5.81129057188032E+002     1.63924971515420E+002     3.81221101882649E-017     1.02058045615700E-020     1.30864006313937E+000     0.00000000000000E+000
  7.29034145751353E+007     2.76137200709112E+003     2.74009178748822E+003     1.86533218501511E+003     1.01546860791294E-011     5.81121087288686E+002     1.63832816592967E+002     3.80976033284896E-017     1.01992338648019E-020     1.30790308063150E+000     0.00000000000000E+000
  7.49942433724183E+007     2.76041359246054E+003     2.73909247643993E+003     1.86464830929552E+003     1.01541531142666E-011     5.81115901337391E+002     1.63772857562843E+002     3.80816610768951E-017     1.01949594983859E-020     1.30742357583190E+000     0.00000000000000E+000
  7.70850721697013E+007     2.75980277376719E+003     2.73855041911838E+003     1.86419875625963E+003     1.01538028610363E-011     5.81112491833700E+002     1.63733442851365E+002     3.80711823976125E-017     1.01921500172249E-020     1.30710836851556E+000     0.00000000000000E+000
  8.03143595931177E+007     2.75934823491086E+003     2.73807048919642E+003     1.86377339918314E+003     1.01534715205551E-011     5.81109265028680E+002     1.63696149528274E+002     3.80612684641033E-017     1.01894919808628E-020     1.30681012690013E+000     0.00000000000000E+000
  8.35436470165341E+007     2.75902801501808E+003     2.73777171636100E+003     1.86353769140813E+003     1.01532879249843E-011     5.81107475993329E+002     1.63675483770313E+002     3.80557749824384E-017     1.01880191499302E-020     1.30664485961942E+000     0.00000000000000E+000
  8.67729344399505E+007     2.75883908686701E+003     2.73759788629690E+003     1.86341394208232E+003     1.01531915244883E-011     5.81106535737600E+002     1.63664634006359E+002     3.80528908057897E-017     1.01872459222805E-020     1.30655809302500E+000     0.00000000000000E+000
  9.00022218633669E+007     2.75872935423614E+003     2.73749421964874E+003     1.86335515800221E+003     1.01531457119747E-011     5.81106087996523E+002     1.63659480091778E+002     3.80515206198178E-017     1.01868786237476E-020     1.30651687740433E+000     0.00000000000000E+000
  9.50432760336460E+007     2.75866273738956E+003     2.73741185197497E+003     1.86332485030113E+003     1.01531220487387E-011     5.81105854969683E+002     1.63656822852603E+002     3.80508138839024E-017     1.01866892499882E-020     1.30649562902628E+000     0.00000000000000E+000
  1.00084330203925E+008     2.75863770747539E+003     2.73737025752903E+003     1.86331755249729E+003     1.01531163011095E-011     5.81105796385524E+002     1.63656183013768E+002     3.80506433620721E-017     1.01866436452237E-020     1.30649051424731E+000     0.00000000000000E+000
  1.05125384374204E+008     2.75863512054861E+003     2.73737242601175E+003     1.86331267856323E+003     1.01531124407033E-011     5.81105756177210E+002     1.63655755688516E+002     3.80505293250607E-017     1.01866131850919E-020     1.30648709898672E+000     0.00000000000000E+000
  1.17717132711892E+008     2.75863340174908E+003     2.73737346301929E+003     1.86330442180272E+003     1.01531058482181E-011     5.81105685442990E+002     1.63655031770632E+002     3.80503357716021E-017     1.01865615778437E-020     1.30648131503590E+000     0.00000000000000E+000
